0,85
0,92
0,90
0,54
0,93
0,57
0,83
0,62
0,60
0,58
0,71
0,72
0,91
0,72
0,65
0,67
0,65
0,75
0,90
0,60
0,59
0,42
0,71
0,95
0,76
0,80
0,67
0,84
0,71
0,79
0,86
0,54
0,78
0,88
0,74
0,76
0,65
0,57
0,66
0,61
0,60
0,50
0,89
0,60
0,59
0,85
0,36
0,59
0,54
0,60
0,52
0,60
0,52
0,83
0,67
0,51
0,87
0,66
0,57
0,38
0,45
0,38
0,67
0,41
0,57
0,67
0,42
0,50
0,41
0,56
0,85
0,41
0,79
0,62
0,55
0,72
0,61
0,83
0,99
0,57
0,51
0,60
1,19
0,89
0,53
0,84
0,65
0,84
0,55
0,66
0,65
0,69
0,59
0,60
0,69
0,91
0,54
0,43
0,51
0,65
0,61
0,30
0,53
0,44
0,47
0,60
0,52
0,55
1,06
0,50
0,43
0,57
0,68
0,47
0,39
0,53
0,41
0,68
0,73
0,79
0,51
0,84
1,15
0,65
0,59
0,61
0,61
0,85
0,69
0,90
0,55
0,70
0,73
0,70
0,83
0,56
0,52
0,50
0,67
0,50
0,42
0,73
0,51
0,58
0,47
0,54
0,55
0,68
0,65
0,61
0,58
0,37
0,44
0,49
0,59
0,54
0,81
0,75
0,53
0,47
0,53
0,87
0,90
0,55
1,05
0,66
0,48
0,76
0,80
0,66
0,54
0,59
0,71
0,49
0,47
0,38
0,45
0,76
0,57
0,56
1,26
0,99
0,70
0,51
0,68
0,44
0,82
0,52
0,52
0,54
0,65
0,57
0,42
0,56
0,69
0,57
0,63
0,81
0,88
0,65
0,54
0,80
1,10
0,63
0,56
0,68
0,43
0,76
0,60
0,68
0,93
0,52
1,30
0,79
0,64
0,63
0,53
0,45
0,90
0,88
0,61
0,61
0,45
0,71
0,58
0,64
0,46
0,67
0,56
0,59
0,78
0,50
0,49
0,93
0,42
0,62
1,06
0,92
0,64
0,78
0,60
0,54
0,51
0,61
0,89
0,46
0,58
0,59
0,47
0,51
0,96
0,51
0,90
0,78
0,87
0,63
0,92
0,71
0,76
0,72
0,92
0,77
0,79
0,69
0,77
0,94
0,48
0,60
0,57
0,48
0,62
0,50
1,02
0,42
0,80
0,53
0,50
0,84
0,60
0,61
0,87
0,51
0,88
0,75
0,58
0,55
0,54
0,57
0,51
0,50
0,66
0,67
0,57
0,52
0,57
0,61
0,48
0,52
0,63
0,46
0,89
0,56
0,93
0,46
0,51
0,51
0,58
0,39
0,59
0,57
0,51
0,64
0,57
0,51
0,37
0,55
0,53
0,82
0,42
0,54
0,46
0,91
0,57
0,94
0,54
0,56
0,62
0,53
0,74
0,74
0,73
0,58
0,50
0,49
0,54
0,77
0,58
0,85
0,45
1,07
0,65
0,43
0,49
0,90
0,52
0,46
0,53
0,66
0,50
0,53
0,51
0,74
1,20
0,68
0,49
0,57
0,59
0,61
0,39
0,41
0,55
0,59
0,57
0,74
0,59
0,92
0,92
0,54
0,97
1,02
0,75
0,67
0,98
0,93
0,61
0,73
0,48
0,59
0,61
0,51
0,51
0,49
0,54
0,56
0,59
0,65
0,54
0,61
0,51
0,89
0,45
0,38
0,71
1,00
0,54
0,62
0,61
0,57
0,49
0,52
0,86
0,53
0,58
0,57
0,54
0,49
0,72
0,57
0,81
0,54
0,50
0,49
0,41
0,67
0,67
0,53
0,41
0,71
0,56
0,49
0,51
0,68
0,52
0,62
0,43
0,44
0,47
0,48
0,49
0,56
0,71
0,56
0,92
0,85
0,66
0,63
0,57
0,62
0,61
0,62
0,50
0,78
0,61
0,46
0,81
0,54
0,81
0,66
0,65
0,95
0,53
0,88
0,53
0,65
0,56
0,60
0,52
0,58
0,57
0,43
0,77
1,29
0,64
0,51
0,58
0,60
0,59
0,42
0,82
0,53
0,42
0,53
0,67
0,54
0,49
0,57
0,64
0,61
0,51
0,76
0,54
0,61
0,60
0,61
0,71
0,57
0,65
0,89
0,52
0,74
0,54
0,79
0,82
0,54
0,58
0,66
0,57
0,56
0,84
0,95
0,68
0,64
0,56
1,05
0,42
0,44
0,55
0,49
0,72
0,72
0,53
0,65
0,61
0,65
0,67
0,50
0,83
0,90
0,58
0,57
0,41
1,14
0,49
0,61
0,44
0,38
0,60
0,55
0,62
0,54
0,52
0,52
0,61
0,93
0,49
0,95
0,65
0,53
0,33
0,33
0,52
0,66
0,65
0,59
0,62
0,60
0,45
0,46
0,42
0,48
0,47
0,49
0,56
0,41
0,57
0,45
0,45
0,41
0,67
0,51
0,63
0,49
0,71
0,99
0,98
0,91
0,75
0,97
0,33


